1805364152,2629930822,1
1805364152,1744976512,1
1805364152,5730894458,1
1805364152,2441978634,1
1805364152,3187498604,1
1805364152,1770805633,1
1626443847,5852895164,1
1626443847,5775482548,1
1626443847,5738199107,1
1626443847,1805084434,1
1626443847,6071341836,1
1626443847,1839376832,1
1626443847,1744155164,1
1626443847,1449861761,1
1626443847,2788012457,1
1626443847,1931019957,1
1626443847,5714379275,1
1626443847,3653007663,1
1626443847,1979617883,1
1626443847,1411066855,1
1626443847,1347586550,1
1626443847,5536977281,1
1626443847,6688946758,1
1626443847,6374910793,1
1626443847,1670046032,1
1626443847,1898858491,1
1626443847,5141189961,1
1626443847,1855202503,1
1626443847,1374910584,1
1626443847,6163829618,1
1626443847,5570584212,1
1626443847,2516019102,1
1626443847,1785736165,1
1626443847,6110665549,1
1626443847,5838549305,1
1626443847,5237621240,1
1626443847,6294914919,1
1626443847,5596134005,1
1626443847,1770805633,1
1626443847,1270704180,1
1626443847,1580018424,1
1626443847,5438569746,1
1626443847,5203746093,1
1626443847,3776422027,1
1626443847,5971727668,1
1626443847,5641155396,1
1626443847,2713147725,1
1626443847,1960030917,1
1626443847,6607618470,1
1626443847,5948839865,1
1626443847,6747748106,1
1626443847,6547107278,1
5493230339,2911404721,1
5493230339,2205250865,1
5493230339,1655179445,2
5493230339,1412758841,1
5493230339,1112048455,1
5493230339,5775482548,1
5493230339,3926252728,1
5493230339,2271667703,1
5493230339,5738199107,1
5493230339,1840402737,2
5493230339,2950991921,1
5493230339,6021691261,1
5493230339,1673872160,1
5493230339,6759781493,1
5493230339,2189205703,1
5493230339,1692079983,1
5493230339,1193867690,1
5493230339,1899424765,1
5493230339,1718517694,1
5493230339,2398684023,1
5493230339,2217788223,1
5493230339,2566190214,1
5493230339,5714379275,1
5493230339,2956520793,1
5493230339,1680685707,1
5493230339,3084804321,1
5493230339,2233413352,1
5493230339,5252090105,1
5493230339,5742445390,1
5493230339,1216261044,1
5493230339,1911270983,1
5493230339,5182171545,1
5493230339,1319475951,1
5493230339,2291774411,1
5493230339,2432903054,1
5493230339,1427815827,1
5493230339,1340529235,1
5493230339,2656624270,1
5493230339,1828162454,1
5493230339,3918423619,1
5493230339,1603259471,1
5493230339,5792317321,1
5493230339,3107054527,1
5493230339,5034106327,1
5493230339,6567503033,1
5493230339,5765609295,1
5493230339,5205925843,1
5493230339,6579970253,1
5493230339,1863191973,1
5493230339,1270704180,1
5493230339,5747755885,1
5493230339,5661435610,2
5493230339,1721421704,1
5493230339,6750582871,1
5493230339,5438569746,1
5493230339,5203746093,1
5493230339,5865525244,1
5493230339,1853988567,1
5493230339,1258087342,1
5493230339,2828954920,1
5493230339,6396515121,1
5493230339,6564662197,1
5493230339,1630091645,1
5493230339,1769258112,1
5493230339,6676681059,1
1633076802,1908187455,1
1633076802,2359109520,1
1633076802,2963916695,2
1633076802,5526031181,1
1633076802,6587158324,1
1633076802,5884297322,2
1633076802,6590176305,2
1633076802,1759981613,1
1633076802,1454195340,1
1633076802,5048581410,1
1633076802,2498823000,2
1633076802,5859963089,2
1633076802,6586033971,1
1633076802,3073587863,1
1633076802,6198670957,1
1633076802,1762948834,1
1633076802,1805084434,2
1633076802,1401579342,2
1633076802,2189205703,2
1633076802,1187929173,2
1633076802,1655229433,2
1633076802,1997349955,2
1633076802,1193867690,2
1633076802,1497452917,2
1633076802,1449861761,2
1633076802,1806860422,2
1633076802,2198680677,2
1633076802,1674429364,2
1633076802,5501790752,1
1633076802,1715283075,1
