6064265131,不三却四,2018-11-28,0.9978678891099153,4311244351608572,这真的是院士级别的教学，逻辑清晰，让人易懂。
5620407690,巫婆儿404,2018-11-28,0.9897127849248563,4311244351608572,那个非医学目的的曾强……感觉就是变种人实验啊[哆啦A梦吃惊][哆啦A梦吃惊][哆啦A梦吃惊]
2885346020,加-樱,2018-11-28,0.9999950045261066,4311244351608572,这才是真正的专家，分析很到位。不要在技术还不成熟的时候随便打开潘多拉的盒子，也许三五百年后，技术成熟了，增强是可以拿上台面来说。毕竟医学性增强，和打所谓增强免疫力的针，目的其实一样～只是现在直接在人身上飞跃，太随便了
2473567917,叙存孜,2018-11-28,0.923991207300052,4311244351608572,好的专家就是把复杂的东西解释得通俗易懂
6138200228,怕虫子的抓根宝,2018-11-28,0.9526841705020711,4311244351608572,听听专家的话吧
5753716323,廉龙是神1218,2018-11-28,0.12408971283020775,4311244351608572,划重点，搞个噱头挣钱
2022515051,负能量恶魔M,2018-11-28,0.20671616602074117,4311244351608572,你以為是在幫人類做貢獻，不，你是創造新的nazi
5142778370,海口富合房产,2018-11-28,0.9962777047859092,4311244351608572,关于基因编辑的解释，分析的很透彻！
5982057670,咱们锦鲤不犯河鲤,2018-11-28,0.9302018778020685,4311244351608572,希望支持编辑基因的无知者能继续支持，这样我们也好一眼看穿你们
1446990952,一只貉,2018-11-28,0.9999999998420528,4311244351608572,人身上已知的2万多个基因，研究比较多的才10%，还有无数的非编码序列一无所知，脱靶的结果完全不可预测。走到第二步，有争议的遗传预防，技术摸索都要三五十年。跳过所有步骤在健康人类胚胎上摸瞎做增强实验，不仅疯而且坏，就是践踏生命权。参照故意伤害致人死亡、危害公共安全定刑。
1989165111,MaHomLIn,2018-11-28,0.9995056917401437,4311244351608572,人类的基础科学还停留在爱因斯坦时代一直没有很大的突破呢。
6287666574,秋天31472,2018-11-28,0.9984546328333522,4311244351608572,豹的速度，鹰的眼睛，狼的耳朵，熊的力量[doge]
5891058267,瓦塔西没有哇,2018-11-28,0.9767045658415459,4311244351608572,科幻电影中的场景真的在现实中出现了，太恐怖了
1656010077,吕孝波film,2018-11-28,0.9918212653266609,4311244351608572,细胞增强和非医用增强就是创造超人
1661571574,啵诺波罗蜜,2018-11-28,0.870925323226475,4311244351608572,小心外国人利用留学人员归国拿中国人当小白鼠，这是不可逆的，一定要严格控制！
5583834986,朕与启山解战袍,2018-11-28,0.7106573141996018,4311244351608572,第四个应该就是像漫威里的超人类那种了……但是未知不能控制所以是潘多拉的盒子
2836590257,猴腐君,2018-11-28,0.8145138316737378,4311244351608572,第四种，非医学目的的增强，这个听起来有点可怕
1805364152,岚君,2018-11-28,0.6376159205791561,4311244351608572,喜欢老先生讲话的态度
1764974551,三吉彩花mini,2018-11-28,0.9993960266831515,4311244351608572,科幻电影里的变种人，霍金预言的超级人类终将实现。[浩克]
3483579271,移动工作台,2018-11-28,0.9493933225713237,4311244351608572,专家解读
2804639565,黑夜的美男子,2018-11-28,0.9848252987152089,4311244351608572,调整者与自然人…高达seed吗[允悲]
1626443847,黄先生123123,2018-11-28,0.999999999928576,4311244351608572,[中国赞][中国赞][中国赞][中国赞][中国赞][中国赞][中国赞][中国赞][中国赞][广告][广告][广告][广告][广告]
5493230339,vgjcdgjufgjirdh,2018-11-28,0.9999999999236537,4311244351608572,贺建奎可能做的确实非常不对。然后结局就是他身边的同学朋友合伙人，以及南方科技大学，资助他的基金机构都撇清关系！挺好的！！！那无论是取消副教授职称还是各种处罚免职，等等！我希望贺教授去美国做科研吧！对就是去美国！然后看看中国边所有人什么反应！呵呵！肯定又多了一个不爱国的罪名！悲哀！
1633076802,一光以外,2018-11-28,0.9938948759885462,4311244351608572,想成为第一个吃螃蟹的变态狂人！这样的人不值得总有科学家的头衔
2236252713,年少放河灯,2018-11-29,0.6438907129142762,4311244351608572,转发微博
1236379760,回溯师易无学,2018-11-30,0.9924417365452197,4311244351608572,人类无节制滥用科学技术手段，无人飞机，无人超市，无人餐厅，自动智能机器工人，克隆技术，终将祸害自身，成也萧何败也萧何，最后集体临难。
5902572142,乡村司机,2018-11-28,0.871407738792522,4311244351608572,给人加上翅膀基因怎么样，可以飞了
1702415257,薰珏,2018-11-28,0.6438907129142762,4311244351608572,转发微博
1714970675,月仙仙_Taloz,2018-11-28,0.941896918632669,4311244351608572,@奇妙的四月
1816312623,丧心病狂的小李律师,2018-11-28,0.2753371975355343,4311244351608572,出生的孩子咋办？？？
3005353097,不劳而获的小新,2018-11-28,0.48341215188826214,4311244351608572,赚钱目的增强
1551572832,桂叶君,2018-11-28,0.9785269504562972,4311244351608572,新人类这么快就要来了吗
6751494629,娜依箭风媠,2018-12-02,0.9982595035135383,4311244351608572,//@不三却四:这真的是院士级别的教学，逻辑清晰，让人易懂。
1816809603,大山里的驴倌,2018-11-29,0.8766249811758466,4311244351608572,这简直就是反人类罪。
2911404721,yun云5108,2018-11-28,0.9994785158266517,4311244351608572,[酷]//@猴大宝: 老教授就是老教授，说的清楚易懂，第四类非医学目的的增强指的就是做成超人吧。[酷]
2087807375,大唐小剑,2018-11-28,0.9603168869859541,4311244351608572,深入浅出的也让人了解了个大概了
2342164517,易森森森森,2018-11-28,0.6379387603092848,4311244351608572,这才是专家啊
5817371809,江小小闲,2018-11-29,0.7212473550329535,4311244351608572,伦理学家讲起医学来了！
5509088159,红色的心88888,2018-11-28,0.42740975710034246,4311244351608572,装个狗鼻子？
2745613235,明心见性悟道,2018-11-29,0.6438907129142762,4311244351608572,转发微博
1735772191,猫宝是个屁屁,2018-11-29,0.6063825848579203,4311244351608572,@猪歪歪__
5573137616,张2015毅,2018-11-29,0.3569157175401627,4311244351608572,每个人的基因都有缺陷，找对象时不找有同一基因缺陷的，就完美解决了呀
2205250865,璐璐桑不是部长,2018-11-29,0.9201999959405475,4311244351608572,深入浅出，老教授讲的真好，我得二刷《泰坦》了[喵喵]
5469722283,蜗牛还是牛,2018-11-29,0.9999998194604112,4311244351608572,条理清晰，观点明确，专业严谨！院士风范！[赞][赞][赞][赞]
6477924357,谐正和,2018-11-29,0.9225734760129921,4311244351608572,听听专家意见！
1328551665,南京五边心健康咨询,2018-11-29,0.8905821867877217,4311244351608572,轉發微博
1082939427,天王星啊,2018-11-28,0.9178743961352657,4311244351608572,[赞]
1874035805,子輩夢灯,2018-11-28,0.245908270578014,4311244351608572,这么多不确定，但不试又怎么知道结果会怎样呢[并不简单]
1827347632,Scorpio文v,2018-11-28,0.4845814977973566,4311244351608572,转
3698873421,南京灵机两动,2018-11-28,0.26483551124479876,4311244351608572,细极思恐
1733553163,九月要永远真实,2018-11-28,0.3845392249057369,4311244351608572,解释的很清楚
1509637181,wiiping的唠叨,2018-11-28,0.7314565879611443,4311244351608572,人一定要多读书
2482321931,葉子VIS,2018-11-28,0.6438907129142762,4311244351608572,转发微博
6101660529,康桥603,2018-11-28,0.8020859269935734,4311244351608572,@丁里丁丁
5701061893,三人行毕有我师,2018-11-28,0.5384615384615385,4311244351608572,我路过看看
5568433194,7指輪,2018-11-28,0.4866197370451816,4311244351608572,变种人成为现实？？[费解]
1898588383,AA啊啊啊啊啊啊啊,2018-11-28,0.629999615346807,4311244351608572,@ZZ木木夕LL
1816312623,丧心病狂的小李律师,2018-11-28,0.9439303628474226,4311244351608572,孩子都出生了，说这些有用吗？
2409487962,氷钥匙,2018-11-28,0.982747955642563,4311244351608572,教授，这个试验品出来后自身有免疫功能，但是不妨碍传播给其他正常人吧？！
1742364864,关敏x一些事一些情,2018-11-28,0.9996980179190214,4311244351608572,我相信所有医学领悟的突破都会触及伦理！
2536414561,军宛,2018-11-28,0.9697362664795,4311244351608572,把乌龟的基因也编辑下，万年龟[笑cry][笑cry][笑cry]
3187818700,汤姆可撸斯,2018-11-28,0.543662452294991,4311244351608572,以后，有钱人编辑自己子女，没钱的只能淘汰了
2384896300,28小丫头,2018-11-28,0.6438907129142762,4311244351608572,转发微博
5852895164,sun20188,2018-11-28,0.7286521962801332,4311244351608572,中国就是胆大，拿人当小白鼠
2629930822,jacky_岑岑,2018-11-28,0.999899764778979,4311244351608572,看了所有专家科普 这个老者的解释最为简单直接 逻辑清晰 喜欢这位老者
1655179445,bonbonett,2018-11-28,0.9999908845815043,4311244351608572,这位教授说得很清晰了。为了证实那两个孩子基因编辑的效果，贺建奎准备某个时间让她俩感染上试试吧？太可怜了。少了这部分基因她们会不会得别的病？另外她俩的后代基因是不是也这样遗传和扩散？她俩是不是不应该有孩子了？贺建奎完全不为她们考虑，也不为其他人考虑，他只想成为历史，并且自己好好赚钱
5834431892,JYlll-lllYJ,2018-12-06,0.8974761418268367,4311244351608572,贺建奎就是魔鬼
3164281275,饰爱小铺,2018-11-29,0.4967947009755578,4311244351608572,懂[good]
1412758841,猴大宝,2018-11-28,0.9983250518905984,4311244351608572,老教授就是老教授，说的清楚易懂，第四类非医学目的的增强指的就是做成超人吧。[酷]
1407862091,林中小兽,2018-11-29,0.9976959951742984,4311244351608572,难懂不难懂，要看科普人的态度和水平，看这四分钟的视频，懂了。[并不简单]
2293994582,颜医仁,2018-11-28,0.900497276487703,4311244351608572,这个视频讲得很好[good][good][good]
2873775531,AkiyamaMio-,2018-11-28,0.696107972013822,4311244351608572,支持这个观点
2526406453,大名廖二,2018-11-28,0.35964912280701733,4311244351608572,厉害
1908187455,不想动的热面,2018-11-28,0.9932641415486623,4311244351608572,第四种就是电影里面的科学狂人的追求，造超级变种人
1144591053,琰与庄子,2018-11-28,0.6709071583591779,4311244351608572,说得很好！
6616214131,谐谐谐在打字中,2018-11-28,0.7555555555555554,4311244351608572,这是真正的专家
3396745492,妙手仁心之白袍Dr-Lee,2018-12-01,0.6784914895093727,4311244351608572,为了名利，不负责，没有底线的科学家，真可耻
6020195278,开心一笑2019,2018-11-30,0.5262327818078083,4311244351608572,这个可以有
6518189440,馮铁柱先生,2018-11-29,0.941769908245451,4311244351608572,这次必须听专家的话了 那两个小孩长大发生了恐怖变异还得了啊  现在是留是死看看专家怎么说了   霍最终结果全球关注
1941670742,Shirleytintin,2018-11-29,0.9839485462949722,4311244351608572,逻辑清晰[赞]
2212299872,章无忌,2018-11-29,0.3727847386380607,4311244351608572,@赖床师太
5559897266,许作岩,2018-11-29,0.999816983243827,4311244351608572,一个物理探索，一个生物探索 这两个都必须极其慎重 这就像修仙里对天道的探索 可以探寻规律但是一旦强行改造就会是灭顶之灾！
5617144834,一枚江流儿,2018-11-29,0.9999396870430286,4311244351608572,转基因在植物种子身上做手脚，往地球动植物基因池里扔炸弹，老天爷想好了吗？
1684862765,kiokukk简称大红,2018-11-28,0.5880225967755132,4311244351608572,第四种就是X-MAN
1664923244,克里斯旎,2018-11-28,0.9860960893623292,4311244351608572,@拖沓公子
5726318558,饮一口傲娇的酒,2018-11-28,0.8958489357425437,4311244351608572,@木易三渡  先艾特你一下，等一下回来看
5884855397,1975华夏维国,2018-11-28,0.9703867519267613,4311244351608572,分析的简单易懂！[good][good][good]
5852895164,sun20188,2018-11-28,0.18943578174796716,4311244351608572,为何不能直接抓人呢，有什么权利违法还消遥
5949450996,胖虎事务所,2018-11-28,0.5,4311244351608572,@nashaaa
2391625471,做一个人有立场的人,2018-11-28,0.862011284235738,4311244351608572,这就是我们为什么反对基因编辑婴儿的原因
6769865322,竹林三闲1,2018-11-28,0.99972156158648,4311244351608572,//@这里有一个吃瓜群众: //@小崔读书汇://@-英雄剑-:专家就是专家，说的很好！
2359109520,嘉伦的裤兜,2018-11-28,0.9999999969961948,4311244351608572,上了一堂生动易懂的科学课。简单来说就是你不知道这么做的后果究竟会是什么样的。那么你如何保障那两个婴儿的健康呢，如何对他们的人生负责呢，万一他两长大了，各自繁衍下一代，如何保证他们的下一代是健康的呢。
6769865322,竹林三闲1,2018-11-28,0.9997547149972924,4311244351608572,//@全然不同DJW: //@小崔读书汇://@-英雄剑-:专家就是专家，说的很好！
2963916695,铁股曾曾,2018-11-28,0.9419262436602412,4311244351608572,可以说这个贺科学家就是为了搞噱头，赚钱毫无疑问！应该追究法律责任，不然以后随便乱搞，人类堪忧！
2546915170,大猫先生和长颈鹿,2018-11-28,0.9267225159171091,4311244351608572,@窗边胡乱唱歌的猫
2131449227,七里香是小乔木,2018-11-28,0.9071103939363144,4311244351608572,这么没有底线的做法是对生命的不尊重[哼]
2046655627,坠落中的头发,2018-11-28,0.6438907129142762,4311244351608572,转发微博
6022256243,素素亲手种的胡萝北,2018-11-28,0.9993039739166456,4311244351608572,简单通俗又易懂！用尚未成熟的技术去实验在活人身上，这个太可怕了！
2325684393,MrHope2019,2018-11-28,0.9999999991208315,4311244351608572,人类本性疯狂，从人猿靠一根木头出走非洲大陆开始，到使用能毁灭一切的火，到控制宗教眼中邪恶力量“电”，到核能，到探索外太空……人类就是在疯狂的列车上行驶，基因编辑技术不是今天被使用就是明天，总会有人来做。也许人类的最终归宿就是被自己弄死，这是必然，且走且看吧
1760507587,钓飞鱼的飞行员,2018-11-28,0.6438907129142762,4311244351608572,转发微博
6753248408,支持崔老师的路人,2018-11-30,0.9999999999999967,4311244351608572,转基因植入，破坏、毁灭动植物本身免疫系统和生态系统；万事万物相生相克，可能导致细菌变异、动物变异、人类变异、地震海啸洪水等等灾难！日本为什么发生海啸、地震、核导弹被袭击等等灾难，这跟日本喜欢侵略的特性有关！道法自然，违背自然和谐的；总会被天灾人祸！转基因之路是毁灭性不归路！
1112048455,国产爱德华,2018-11-29,0.99981015213623,4311244351608572,假如贺建奎把这个事做了之后，没有公之于众，换句话说，还有其他贺建奎这样的人，但是比他更低调，我们，该怎么面对？@小崔读书汇
5896372632,星际特工ILS2048,2018-11-28,0.949630443610618,4311244351608572,厉害的人往往更加懂得深入浅出！
1950095283,东篱石,2018-12-06,0.9997910201049633,4311244351608572,将来，这两个小女孩会成家生小孩，世界将无法改变被修改基因的人类下一代直至最终遍布全球，潘多拉魔盒打开了。
